"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"2018","4","A","골목상권","2110975","매봉역 1번","11","","","","","1","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110670","신곡초등학교","26","","","","","","2","","","","","","","","","","","","","14"
"2018","4","A","골목상권","2110138","송정체육공원","17","","","","","3","","","","","","","","","","","","","","5"
"2018","4","A","골목상권","2110439","당고개역 5번","11","1","","","","3","","","","","","","","","","","","","1",""
"2018","4","A","골목상권","2110957","언북중학교","8","","","","","","","","","","","","","","3","","","","",""
"2018","4","A","골목상권","2110566","경의선책거리","40","1","2","","","1","","","","","","","","2","14","","","","1","6"
"2018","4","A","골목상권","2110727","독산역 1번 출입구","5","","","","","","","","","","","","","","1","","","","","2"
"2018","4","A","골목상권","2110655","발산역 5번","24","","2","","","1","","","","","","","","","1","","","","","4"
"2018","4","A","골목상권","2111001","아래방죽마을공원(율현초등학교)","9","","","","","1","","","","","","","","","","","","","","4"
"2018","4","A","골목상권","2110876","서원동주민센터(신관중학교)","9","1","","","","1","","","","","","","","","1","","","","","2"
"2018","4","A","골목상권","2110590","만리재","19","","","","","6","","","","","","","","","","","","","","4"
"2018","4","A","골목상권","2110008","배화여자대학교(박노수미술관)","28","","","","","1","","","","","2","","","2","10","","","","","4"
"2018","4","A","골목상권","2110021","성균관대학교","21","","","","","2","","","","","","","","","12","","","","","1"
"2018","4","A","골목상권","2110019","창덕궁","21","","","","","","","","","","","","","2","13","","","","","1"
"2018","4","A","골목상권","2111023","문정역 1번","6","","1","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2111035","오금공원(오주중학교)","6","","","","","","1","","","","","","1","","","","","","","1"
"2018","4","A","골목상권","2111085","묘곡초등학교(고덕아이파크아파트)","13","1","","","","2","1","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110206","텃골근린공원","9","1","","","","1","1","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110552","성미산체육관","14","2","","","","1","","","","","","","","","2","","","","","2"
"2018","4","A","골목상권","2110694","세곡초등학교","21","1","","","","1","1","","","","","","","","","","","","","7"
"2018","4","A","골목상권","2110242","면목5동주민센터","14","1","","","","","","","","","","","","","","","","","","4"
"2018","4","A","골목상권","2110450","시립서북병원","26","","","","1","4","","","","","","","","","","","","","","10"
"2018","4","A","골목상권","2110226","장안1동주민센터","24","2","1","","","4","","","","","","","","","","","","","","4"
"2018","4","A","골목상권","2110038","경향신문사","15","3","","","","","","","","","","","","2","1","","","","","1"
"2018","4","A","골목상권","2110855","신대방역 2번","35","","1","","1","4","","","","","","","","","5","","","","","7"
"2018","4","A","골목상권","2110894","관악동부센트레빌아파트(은천로35라길)","2","","","","","","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110544","망리단길","44","1","","","","5","","","","","","","","","","","","","","12"
"2018","4","A","골목상권","2110433","공릉역 2번","8","","","","","2","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110524","연희세브란스병원","12","","","","","1","","","","","","","","","2","","","","","2"
"2018","4","A","골목상권","2110958","역삼역 4번","9","","","","","","","","","","","","","1","2","","","","",""
"2018","4","A","골목상권","2110074","서울역 12번","21","1","1","","","3","","","","","","","","","4","","","","","2"
"2018","4","A","골목상권","2110658","화곡초등학교","25","2","1","","","1","","","","","","","","","1","","","","","3"
"2018","4","A","골목상권","2110666","KC대학교","3","","","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110542","마포구청역 7번","28","2","","","","2","","","","","","","","","","","","","","9"
"2018","4","A","골목상권","2110836","상도역 5번","51","","","","","4","2","","","","","","","","14","","","","","9"
"2018","4","A","골목상권","2111053","성내천어린이공원(하니사랑길)","11","","1","","","2","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110812","신길6동주민센터","10","","","","","1","","","","","","","","","1","","","","","4"
"2018","4","A","골목상권","2110608","신월2동주민센터","21","1","1","","","","2","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110750","시흥4동주민센터(서울신흥초등학교)","25","2","1","","","2","","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110934","우면주공아파트","17","","1","","","4","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110883","은천초등학교(은천교앞)","15","","1","","","2","","","","","","","","","","","","","","4"
"2018","4","A","골목상권","2110766","대림역 5번","8","","","","","1","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110166","구의1동주민센터","20","1","1","","","1","1","","","","","","1","","3","","","","","2"
"2018","4","A","골목상권","2110862","난곡초등학교(난곡동벽화마을)","15","","","","","2","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2111078","굽은다리역 4번","27","1","","","","4","2","","","","","","","","1","","","","","3"
"2018","4","A","골목상권","2110787","신길3동주민센터","14","1","1","","","2","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2111049","천호지구대(천호동자전거거리)","12","1","","","","1","","","","","","","","","1","","","","","1"
"2018","4","R","전통시장","2130209","목사랑시장(목4동시장)","4","","","","","","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130018","동대문문구완구거리(동대문문구완구시장)","15","","","","","1","","","","","","","","2","2","","","","","2"
"2018","4","R","전통시장","2130103","이경시장","4","","","","","1","","","","","","","","","2","","","","","1"
"2018","4","R","전통시장","2130300","강남터미널지하도상점가3구역","1","","","","","","","","","","","","","","","","","","","1"
"2018","4","R","전통시장","2130326","고덕 골목형상점가","10","","","","","3","","","","","","","","","","","","","","1"
"2018","4","R","전통시장","2130272","사당시장","7","","","","","1","","","","","","","1","","","","","","","1"
"2018","4","R","전통시장","2130117","정릉시장","20","","1","","","4","","","","","","","","","","","","","","5"
"2018","4","R","전통시장","2130206","신정3동 골목시장","4","","","","","1","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130298","강남터미널지하도상점가2구역","7","","","","","","","","","","","","","","","","","","1","5"
"2018","4","R","전통시장","2130230","가리봉시장","2","","","","","1","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130222","오류시장","15","","","","","3","1","","","","","","","","1","","","","","1"
"2018","4","R","전통시장","2130306","강남언주로","8","","","","","","","","","","","","","","2","","","","","1"
"2018","4","R","전통시장","2130311","새마을시장","25","","2","","","2","","","","","","","","","9","","","","","1"
"2018","4","R","전통시장","2130051","동화동 골목형상점가","16","","","","","3","","","","","","","","","1","","","","",""
"2018","4","R","전통시장","2130203","서서울 골목형상점가","11","","1","","","3","","","","","","","","","","","","","","1"
"2018","4","R","전통시장","2130160","수일시장","6","","","","","1","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130094","청량리청과물시장","12","","2","","","2","","","","","","","","","","","","","","1"
"2018","4","R","전통시장","2130022","숭례문수입상가(남대문시장)","4","1","2","","","","","","","","","","","1","","","","","",""
"2018","4","R","전통시장","2130070","뚝섬역상점가","14","1","2","","","1","","","","","","","1","","","","","","","1"
"2018","4","R","전통시장","2130204","경창시장","15","","","","","6","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130219","까치산시장","38","","3","","","6","","","","","","","","","2","","","","1","3"
"2018","4","R","전통시장","2130167","연신내상점가(연빛거리)","44","","1","","1","6","","","","","","","","","4","","","","","8"
"2018","4","R","전통시장","2130180","포방터시장","6","","","","","2","","","","","","","","","","","","","","1"
"2018","4","R","전통시장","2130136","수유재래시장","2","","","","","","1","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130172","모래내시장(서중시장)","21","","1","","","5","","","","","","","","","","","","","","2"
"2018","4","R","전통시장","2130182","영천시장","29","","1","","","6","","","","","","","","","1","","","","","4"
"2018","4","R","전통시장","2130111","동원전통종합시장(동원시장 동원전통시장 상점가)","43","","","","","6","","","","","","","1","","","","","","1","4"
"2018","4","R","전통시장","2130278","미성동 도깨비시장 골목형상점가","12","","","","1","4","","","","","","","","","","","","","","2"
"2018","4","R","전통시장","2130163","응암오거리상점가","25","","1","","","4","","","","","","","","","","","","","","2"
"2018","4","R","전통시장","2130055","황학시장(서울중앙시장 신중앙시장)","5","2","","","","2","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130036","중부시장(신중부시장)","23","","2","","","3","","","","","","","1","","5","","","","","1"
"2018","4","R","전통시장","2130208","목동깨비시장(목3동시장)","37","","2","","","7","2","","","","","","","","3","","","","","1"
"2018","4","R","전통시장","2130056","용산용문시장","22","","","","","2","","","","","","","1","","1","","","","","5"
"2018","4","R","전통시장","2130200","신월7동 골목시장(약수시장 우성상가)","7","","","","","2","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130282","난곡 골목형상점가","2","","","","","","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130186","망원시장","13","1","","","","2","","","","","","","","","","","","","","2"
"2018","4","D","발달상권","2120247","굽은다리역","48","","5","","1","8","","","","","","","","","3","","","","1","4"
"2018","4","D","발달상권","2120100","망원역","55","","3","","","6","","","","","","","","","2","","","","1","7"
"2018","4","D","발달상권","2120109","서울남부지방법원","35","1","2","","","3","","","","","","","","","4","","","","","6"
"2018","4","A","골목상권","2110808","신길역 1번","1","","","","","","","","","","","","","","","","","","",""
"2018","4","D","발달상권","2120091","본서부병원","62","1","4","","1","11","","","","","","","","","2","","","","","6"
"2018","4","D","발달상권","2120015","종로6가","25","","1","","","3","1","","","","","","","","4","","","","","3"
"2018","4","D","발달상권","2120066","장한평역(장한평)","105","3","8","","4","11","1","","","","","","","1","9","","","","1","15"
"2018","4","D","발달상권","2120075","월곡역","37","","1","","","6","","","","","","","","","4","","","","1","3"
"2018","4","D","발달상권","2120120","화곡역","101","1","4","","1","14","","","","","","","1","","3","","","","1","14"
"2018","4","D","발달상권","2120053","건대입구역(건대)","108","1","3","","","10","","","","","","1","","","14","","","","1","10"
"2018","4","D","발달상권","2120156","총신대입구역(이수 총신대)","178","1","10","","2","22","","","","","","","","","6","","","","2","16"
"2018","4","D","발달상권","2120164","내방역","70","3","7","","1","6","","","","","","","","","6","","","","1","15"
"2018","4","D","발달상권","2120131","가산디지털단지","202","7","28","","","10","","","","","","","","1","8","","","","2","68"
"2018","4","D","발달상권","2120151","보라매공원","46","1","6","","","9","","","","","","","","","","","","","","10"
"2018","4","D","발달상권","2120210","선릉역","181","1","13","","1","14","","","","","","","","","15","","","","2","9"
"2018","4","D","발달상권","2120153","노량진역(노량진)","128","6","6","","","6","","","","","","","3","1","56","","","","2","18"
"2018","4","D","발달상권","2120190","강남을지병원","115","","4","","1","4","","","","","","","","1","10","","","","","7"
"2018","4","D","발달상권","2120230","송파사거리(송파역)","73","","2","","","13","","","","","","","","","6","","","","1","8"
"2018","4","D","발달상권","2120169","서초역","51","2","8","","","5","","","","","","","","","3","","","","1","7"
"2018","4","D","발달상권","2120154","장승배기역","66","4","3","","","7","","","","","","","1","","4","","","","1","15"
"2018","4","D","발달상권","2120014","종로5가역","93","2","2","","","16","","","","","","","","1","7","","","","","10"
"2018","4","D","발달상권","2120037","동대문역사문화공원역","136","4","3","","","10","","","","","","","","7","23","","","","3","18"
"2018","4","D","발달상권","2120054","어린이대공원역","57","1","1","","","2","","","","","","","","","18","","","","","10"
"2018","4","D","발달상권","2120041","신용산역(용산역)","83","5","8","","","6","","","","","","","","2","4","","","","2","19"
"2018","4","D","발달상권","2120215","포스코사거리","138","1","21","","","9","","","","","","","1","1","17","","","","","11"
"2018","4","D","발달상권","2120102","서교동(홍대)","71","","8","","","2","1","","","","","","","1","24","","","","","15"
"2018","4","D","발달상권","2120184","포이사거리(삼호물산)","86","3","9","","1","8","","","","","","","","","9","","","","","19"
"2018","4","A","골목상권","2110935","한전아트센터","8","","","","","","","","","","","","","","2","","","","","2"
"2018","4","A","골목상권","2111041","거여역 8번","1","","","","","","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110801","신풍역 6번(신길6동공영주차장)","1","","","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110995","봉은사역 4번","7","","","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110989","대치동아우편취급국","7","2","","","","","","","","","","","","","3","","","","",""
"2018","4","A","골목상권","2110868","남부초등학교","5","","","","","1","","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110827","NH농협은행 상도동지점","26","","1","","1","3","","","","","","","","","8","","","","","2"
"2018","4","A","골목상권","2110955","논현초등학교","10","","","","","3","","","","","","","","","2","","","","",""
"2018","4","A","골목상권","2110789","대림성모병원","25","","1","","1","6","","","","","","","","","1","","","","","3"
"2018","4","A","골목상권","2110834","동작구자원봉사센터","17","","","","","","","","","","","","","","11","","","","","3"
"2018","4","A","골목상권","2110106","금북초등학교","1","","","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110574","서강대학교","4","","","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110991","삼성중앙역 5번","1","","","","","","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110642","정곡초등학교","1","","","","","","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2111048","천호역 1번(천호문구완구거리)","1","","","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110807","신길역 3번","3","","","","","","","","","","","","","","","","","","1",""
"2018","4","A","골목상권","2110538","충정로역 3번","7","","","","","","","","","","","","","","2","","","","","1"
"2018","4","A","골목상권","2110976","언북초등학교","2","","","","","","","","","","","","","1","","","","","",""
"2018","4","A","골목상권","2110619","목4동주민센터","2","","","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110573","신촌역 6번","3","","","","","","","","","","","","","","3","","","","",""
"2018","4","A","골목상권","2110824","대방역 3번","10","","","","","","","","","","","","1","","4","","","","","2"
"2018","4","A","골목상권","2110097","한남초등학교","5","1","","","","","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110157","자양동우체국","14","1","1","","","1","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110054","청구역 3번","9","","","","","1","","","","","","","","","1","","","","",""
"2018","4","A","골목상권","2110143","뚝섬유원지역 1번","5","","","","","","1","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110072","열정도","2","","","","","","","","","","","","","","1","","","","",""
"2018","4","A","골목상권","2110652","양천향교역 2번","14","1","","","","","","","","","","","","1","","","","","","4"
"2018","4","A","골목상권","2110173","구남초등학교","5","","","","","","","","","","","","","1","","","","","",""
"2018","4","A","골목상권","2110648","양천향교역 7번","8","","1","","","","","","","","","","","","","","","","","5"
"2018","4","A","골목상권","2110570","KB국민은행 서강지점","6","","1","","","","","","","","","","","","1","","","","","2"
"2018","4","A","골목상권","2110098","서울독일학교","11","6","","","","","","","","","","","","","1","","","","","2"
"2018","4","A","골목상권","2110509","연희대우아파트앞","34","","","","","2","","","","","","","1","","14","","","","","4"
"2018","4","A","골목상권","2110575","대흥동주민센터","5","1","","","","","","","","","","","","","1","","","","","2"
"2018","4","A","골목상권","2110660","등촌3동주민센터","56","2","1","1","3","10","1","","","","","","2","","4","","","","","13"
"2018","4","A","골목상권","2110126","서울숲역 1번","4","","1","","","","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110090","한국폴리텍대학서울정수캠퍼스","7","4","","","","","","","","","","","","","1","","","","","1"
"2018","4","A","골목상권","2110794","영동초등학교","8","","","","","","","","","","","","","","2","","","","","3"
"2018","4","A","골목상권","2110039","회현역 1번","6","","","","","","","","","","","","","","1","","","","",""
"2018","4","A","골목상권","2110612","신정역 5번","17","1","","","","","","","","","","","","","","","","","1","2"
"2018","4","A","골목상권","2110182","용두희망어린이공원","12","","","","1","1","","","","","","","","","3","","","","","2"
"2018","4","A","골목상권","2110051","한양공고앞 교차로","4","","","","","1","","","","","","","","1","1","","","","",""
"2018","4","A","골목상권","2110230","장안현대홈타운1차아파트","20","","","","","1","","","","","","","","","2","","","","","3"
"2018","4","A","골목상권","2110041","남산케이블카","32","","","","","","","","","","","","","1","22","","","","","2"
"2018","4","A","골목상권","2110238","배꽃어린이공원","2","","","","","","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110461","새절역 2번","3","","","","","1","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110222","회기역 2번","1","","","","","1","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110663","우장산롯데캐슬아파트앞","4","","","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110058","성심여자고등학교","17","","","","","2","","","","","","","","","","","","","","6"
"2018","4","A","골목상권","2110012","성곡미술관","16","1","","","","","1","","","","","","","2","1","","","","",""
"2018","4","A","골목상권","2110493","북가좌초등학교","2","","","","","1","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110031","창신역 1번","12","","","","","","","","","","","","","","","","","","1","4"
"2018","4","A","골목상권","2110186","종암초등학교","7","","","","","1","","","","","","","","","4","","","","","1"
"2018","4","A","골목상권","2110218","답십리사거리","19","","","","","2","","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110227","답십리공원","11","","","","","1","","","","","","","","","1","","","","","3"
"2018","4","A","골목상권","2110123","마장역 3번","16","2","","","","2","1","","","","","","","","1","","","","1","1"
"2018","4","A","골목상권","2110549","새터산","18","","","","1","2","2","","","","","","","","1","","","","","4"
"2018","4","A","골목상권","2110115","상왕십리역 3번","22","1","","","1","4","1","","","","","","","","1","","","","","4"
"2018","4","A","골목상권","2110215","회기역 1번","9","1","","","","","","","","","","","","","2","","","","",""
"2018","4","A","골목상권","2110504","명지전문대","1","","","","","","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110508","서연중학교","10","","","","","","","","","","","","","","","","","","","5"
"2018","4","A","골목상권","2110024","혜회동주민센터","17","2","","","","2","","","","","","","","1","1","","","","","4"
"2018","4","A","골목상권","2110191","고려대역 6번","10","","","","","","","","","","","","","","3","","","","","4"
"2018","4","A","골목상권","2110471","응암동우체국","23","2","","","","4","1","","","","","","","","2","","","","","3"
"2018","4","A","골목상권","2110270","혜원여고","13","1","1","1","","","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110197","세종대왕기념관교차로","2","","","","","","1","","","","","","","","1","","","","",""
"2018","4","A","골목상권","2110478","응암1동주민센터","12","1","","","1","2","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110468","응암역 3번","30","1","","2","1","3","1","","","","","","","","","","","","","5"
"2018","4","A","골목상권","2110326","장위동성당","11","","","","","2","","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110354","삼각산119안전센터","9","","","","","1","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110379","KT&G 북부지사","4","","","","","1","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110349","화계역 2번","5","","","","","","","","","","","","","","","","","","","4"
"2018","4","A","골목상권","2110388","도봉우체국","4","","","","","1","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110912","방배동사이길","13","1","1","","","3","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110569","홍대땡땡거리","21","","","","","","","","","","","","","","13","","","","","6"
"2018","4","A","골목상권","2110803","신길2동우편취급국","5","1","","","","1","","","","","","","","","1","","","","","1"
"2018","4","A","골목상권","2110802","신길동홍어거리","5","","1","","","","","","","","","","","","1","","","","","1"
"2018","4","A","골목상권","2110646","푸른들청소년도서관","24","1","","","","3","","","","","","","","","2","","","","","2"
"2018","4","A","골목상권","2110022","경신고등학교","18","","1","","","","","","","","","","1","","8","","","","","3"
"2018","4","A","골목상권","2110131","성수동카페거리","6","","1","","","2","","","","","","","","","3","","","","",""
"2018","4","A","골목상권","2110852","이수역 9번","6","1","","","","","","","","","","","","","1","","","","","2"
"2018","4","A","골목상권","2110167","용마초등학교","25","1","1","","","4","","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110254","오거리공원","25","1","","","","3","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110992","도곡초등학교","8","2","","","","","","","","","","","","","1","","","","",""
"2018","4","A","골목상권","2110700","고척초등학교","10","","","","","","","","","","","","","","","","","","","5"
"2018","4","A","골목상권","2110434","태릉입구역 4번","4","","1","","","","","","","","","","","","1","","","","",""
"2018","4","A","골목상권","2110420","광운대역 1번","27","2","","","","2","1","","","","1","","","","8","","","","","2"
"2018","4","A","골목상권","2110414","장석교회","3","","","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110102","옥수역 6번","10","1","","","","1","","","","","","","","","","","","","1","1"
"2018","4","A","골목상권","2110061","효창동주민센터","24","2","","","","2","","","","","","","","","","","","","","12"
"2018","4","A","골목상권","2110366","광산사거리","8","","","","","1","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110546","양화대교북단","6","1","","","","","","","","","","","","1","1","","","","",""
"2018","4","A","골목상권","2110305","보문역 5번","22","1","1","","1","1","1","","","","","","","","","","","","1","4"
"2018","4","A","골목상권","2110759","문래예술촌(문래창작촌)","39","3","3","","1","3","","","","","","","","1","3","","","","","9"
"2018","4","A","골목상권","2110572","서강대역 1번","54","1","","","1","3","","","","","","","","","15","","","","1","7"
"2018","4","A","골목상권","2110632","방화역 3번","17","","","","1","2","","","","","","","","","1","","","","","2"
"2018","4","A","골목상권","2110278","망우본동주민센터","34","3","","","","5","1","","","","","","1","","1","","","","","10"
"2018","4","A","골목상권","2110469","응암정보도서관","43","1","1","","","5","2","","","","","","","","","","","","","9"
"2018","4","A","골목상권","2110653","화곡역 2번","10","1","","","","1","","","","","","","","","1","","","","","1"
"2018","4","A","골목상권","2110004","대신고등학교","5","","","","","","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110691","개봉중학교","17","","","","","2","","","","","","","","","","","","","","6"
"2018","4","A","골목상권","2110548","마포구청역 4번","10","","","","","","","","","","","","","","2","","","","","3"
"2018","4","A","골목상권","2110177","동의초등학교","3","","","","","","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110485","연신내우체국","14","3","","","","1","","","","","","","","","1","","","","","6"
"2018","4","A","골목상권","2110381","번동주공2단지","5","","","","","","","","","","","","","","","","","","","4"
"2018","4","A","골목상권","2110352","수유1동주민센터","32","2","","","","4","","","","","","","","","","","","","","8"
"2018","4","A","골목상권","2110396","쌍문역1번(쌍리단길)","31","","1","","","4","","","","","","","","","","","","","1","2"
"2018","4","A","골목상권","2110426","상계2동주민센터","29","1","","1","1","2","1","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110387","쌍문초등학교","27","","","","","1","1","","","","","","","","","","","","","17"
"2018","4","A","골목상권","2110402","도봉구 정병원","11","","","","3","1","","","","","","","","","","","","","","4"
"2018","4","A","골목상권","2110397","도봉산입구","22","1","1","","","3","1","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110440","상계3동4동주민센터","9","","","","","","","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110403","방학1동주민센터","15","2","","","","1","","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110406","도봉산역 1번","9","","","","","","","","","","","","","","1","","","","","5"
"2018","4","A","골목상권","2110040","중구회현체육센터(정화예술대남산캠퍼스)","12","1","","","","","","","","","","","","","3","","","","",""
"2018","4","A","골목상권","2111068","강동성심병원","9","","","","1","3","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2111008","석촌고분역 3번","12","","2","","","2","","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110819","신대방역 4번","38","1","1","","","4","1","","","","","","","","5","","","","1","7"
"2018","4","A","골목상권","2110597","신월1동주민센터","23","2","2","","","3","","","","","","","","","1","","","","","4"
"2018","4","A","골목상권","2110735","말미고개","19","","1","","","3","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110721","가리봉파출소","10","1","","","2","","","","","","","","","","2","","","","","2"
"2018","4","A","골목상권","2110887","서울산업정보학교(서울삼성초등학교)","8","1","","","","","","","","","","","","","2","","","","","2"
"2018","4","A","골목상권","2110910","내방역 5번","6","1","","","","","1","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110725","가산동주민센터","11","2","","","","","","","","","","","","","1","","","","","1"
"2018","4","A","골목상권","2110568","광흥창역 1번","8","","","","","","","","","","","","","","2","","","","","4"
"2018","4","A","골목상권","2110066","서울역 15번","13","","","","1","3","","","","","","","","","3","","","","","2"
"2018","4","A","골목상권","2111040","거여초등학교","4","","","","","1","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110972","강남세브란스병원미래의학연구센터","2","","","","","","","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110637","송정역 2번","11","2","","","","","","","","","","","","","2","","","","","4"
"2018","4","A","골목상권","2110850","사당역 10번","31","1","1","","","4","1","","","","","","","1","5","","","","","1"
"2018","4","A","골목상권","2110738","문성초등학교","22","4","","","","5","","","","","","","","","","","","","","3"
"2018","4","A","골목상권","2110526","봉원사","12","","","","","","","","","","1","","","","1","","","","","8"
"2018","4","A","골목상권","2110747","석수역 1번 출입구","15","","2","","","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110598","신월문화체육센터","27","2","1","","","3","1","","","","","","","","1","","","","","3"
"2018","4","A","골목상권","2110701","고척동성당","4","","","","1","","","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110659","화곡역 4번","45","1","","","","5","2","","","","","","","","2","","","","","4"
"2018","4","A","골목상권","2110913","방현초등학교(방배119안전센터)","24","","","","2","3","","","","","","","","","2","","","","","9"
"2018","4","A","골목상권","2110151","자양한강도서관","17","1","","","","2","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110562","연트럴파크(연남동주민센터)","12","","","","","","","","","","","","","","3","","","","","8"
"2018","4","A","골목상권","2110116","청계천박물관","13","2","","","","","","","","","","","","1","","","","","","4"
"2018","4","A","골목상권","2110466","구산역 2번","7","","","","","","1","","","","","","","","","","","","","1"
"2018","4","A","골목상권","2110604","신월4동주민센터","24","2","","","","","1","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110737","금천세무서","8","2","1","","","","1","","","","","","","","","","","","",""
"2018","4","A","골목상권","2110828","노량진역 6번","39","5","1","","","4","","","","","","","","","12","","","","","4"
"2018","4","A","골목상권","2110994","개포고등학교","17","1","","","","2","1","","","","","","","","4","","","","","3"
"2018","4","A","골목상권","2110512","연희지하차도","11","","","","","","","","","","","","","","","","","","","2"
"2018","4","A","골목상권","2110749","금산초등학교(금천고등학교)","21","","1","","","4","","","","","","","","","","","","","","5"
"2018","4","A","골목상권","2110820","성남고등학교","26","","1","","","2","","","","","","","","","5","","","","","8"
"2018","4","A","골목상권","2110588","한겨레신문사","13","1","1","","","","","","","","","","","","4","","","","","5"
"2018","4","A","골목상권","2110856","미성초등학교","28","1","2","","","3","1","","","","","","","","1","","","","","1"
"2018","4","A","골목상권","2110121","한양대역 4번","12","","1","","","","","","","","","","","","10","","","","","1"
"2018","4","U","관광특구","1001494","종로?청계 관광특구","327","5","25","","","33","","","","","","","4","14","49","","","","5","39"
"2018","4","R","전통시장","2130057","만리시장","1","","","","","","","","","","","","1","","","","","","",""
"2018","4","R","전통시장","2130083","중곡제일시장(중곡제일골목시장 광성시장)","17","","","","","6","","","","","","","1","","","","","","","1"
"2018","4","R","전통시장","2130044","에리어식스(벨포스트)","1","","","","","","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130123","꿈의숲 장곡 골목형상점가","3","","","","","1","","","","","","","","","","","","","","1"
"2018","4","R","전통시장","2130134","솔샘시장(미아67동골목시장)","6","","","","","3","","","","","","","","","","","","","",""
"2018","4","R","전통시장","2130140","숭인시장","29","1","2","","","3","","","","","","","1","1","2","","","","","3"
"2018","4","R","전통시장","2130275","강남골목시장","1","","","","","","","","","","","","","","","","","","",""
