기준_년_코드,기준_분기_코드,상권_코드,유사_업종_점포_수
2020,3,2110252,851
2020,3,2110253,815
2020,3,2110254,1110
2020,3,2110255,1511
2020,3,2110256,1612
2020,3,2110257,910
2020,3,2110258,1196
2020,3,2110259,1466
2020,3,2110260,1070
2020,3,2110261,1638
2020,3,2110262,1356
2020,3,2110263,1607
2020,3,2110264,1714
2020,3,2110265,1803
2020,3,2110266,1387
2020,3,2110267,1202
2020,3,2110268,935
2020,3,2110269,825
2020,3,2110270,611
2020,3,2110271,477
2020,3,2110272,1085
2020,3,2110273,1096
2020,3,2110274,933
2020,3,2110275,1134
2020,3,2110276,159
2020,3,2110277,1342
2020,3,2110278,1062
2020,3,2110279,245
2020,3,2110280,203
2020,3,2110281,168
2020,3,2110282,196
2020,3,2110283,361
2020,3,2110284,180
2020,3,2110285,423
2020,3,2110286,851
2020,3,2110287,267
2020,3,2110288,775
2020,3,2110289,867
2020,3,2110290,370
2020,3,2110291,1070
2020,3,2110292,531
2020,3,2110293,1519
2020,3,2110294,883
2020,3,2110295,1033
2020,3,2110296,1315
2020,3,2110297,2154
2020,3,2110298,638
2020,3,2110299,1163
2020,3,2110300,2270
2020,3,2110301,1510
2020,3,2110302,789
2020,3,2110303,1596
2020,3,2110304,1135
2020,3,2110305,965
2020,3,2110306,587
2020,3,2110307,818
2020,3,2110308,916
2020,3,2110309,942
2020,3,2110310,549
2020,3,2110311,101
2020,3,2110312,584
2020,3,2110313,1133
2020,3,2110314,1073
2020,3,2110315,790
2020,3,2110316,1931
2020,3,2110317,433
2020,3,2110318,1140
2020,3,2110319,940
2020,3,2110320,443
2020,3,2110321,576
2020,3,2110322,339
2020,3,2110323,706
2020,3,2110324,744
2020,3,2110325,610
2020,3,2110326,364
2020,3,2110327,613
2020,3,2110328,483
2020,3,2110329,497
2020,3,2110330,771
2020,3,2110331,935
2020,3,2110332,663
2020,3,2110333,1039
2020,3,2110334,877
2020,3,2110335,1086
2020,3,2110336,564
2020,3,2110337,331
2020,3,2110338,225
2020,3,2110339,318
2020,3,2110340,380
2020,3,2110341,218
2020,3,2110342,336
2020,3,2110343,718
2020,3,2110344,183
2020,3,2110345,479
2020,3,2110346,538
2020,3,2110347,156
2020,3,2110348,794
2020,3,2110349,371
2020,3,2110350,604
2020,3,2110351,641
2020,3,2110352,626
2020,3,2110353,902
2020,3,2110354,640
2020,3,2110355,981
2020,3,2110356,754
2020,3,2110357,984
2020,3,2110358,1397
2020,3,2110359,1719
2020,3,2110360,1632
2020,3,2110361,809
2020,3,2110362,922
2020,3,2110363,705
2020,3,2110364,1415
2020,3,2110365,1219
2020,3,2110366,1162
2020,3,2110367,2188
2020,3,2110368,1131
2020,3,2110369,1913
2020,3,2110370,1232
2020,3,2110371,1005
2020,3,2110372,1260
2020,3,2110373,1844
2020,3,2110374,1274
2020,3,2110375,565
2020,3,2110376,1992
2020,3,2110377,1518
2020,3,2110378,797
2020,3,2110379,277
2020,3,2110380,317
2020,3,2110381,328
2020,3,2110382,359
2020,3,2110383,336
2020,3,2110384,303
2020,3,2110385,189
2020,3,2110386,103
2020,3,2110387,409
2020,3,2110388,610
2020,3,2110389,602
2020,3,2110390,825
2020,3,2110391,400
2020,3,2110392,413
2020,3,2110393,494
2020,3,2110394,1231
2020,3,2110395,1020
2020,3,2110396,1141
2020,3,2110397,864
2020,3,2110398,1100
2020,3,2110399,1195
2020,3,2110400,1209
2020,3,2110401,884
2020,3,2110402,1106
2020,3,2110403,1653
2020,3,2110404,1184
2020,3,2110405,1494
2020,3,2110406,559
2020,3,2110407,1115
2020,3,2110408,804
2020,3,2110409,1115
2020,3,2110410,1573
2020,3,2110411,923
2020,3,2110412,181
2020,3,2110413,516
2020,3,2110414,261
2020,3,2110415,1269
2020,3,2110416,657
2020,3,2110417,292
2020,3,2110418,511
2020,3,2110419,1112
2020,3,2110420,590
2020,3,2110421,819
2020,3,2110422,1055
2020,3,2110423,1154
2020,3,2110424,1512
2020,3,2110425,1930
2020,3,2110426,1528
2020,3,2110427,346
2020,3,2110428,1817
2020,3,2110429,1701
2020,3,2110430,843
2020,3,2110431,1224
2020,3,2110432,459
2020,3,2110433,1663
2020,3,2110434,1343
2020,3,2110435,400
2020,3,2110436,920
2020,3,2110437,728
2020,3,2110438,1216
2020,3,2110439,507
2020,3,2110440,342
2020,3,2110441,350
2020,3,2110442,125
2020,3,2110443,291
2020,3,2110444,451
2020,3,2110445,369
2020,3,2110446,245
2020,3,2110447,301
2020,3,2110448,424
2020,3,2110449,671
2020,3,2110450,1103
2020,3,2110451,851
2020,3,2110452,887
2020,3,2110453,1341
2020,3,2110454,1067
2020,3,2110455,1410
2020,3,2110456,1149
2020,3,2110457,1080
2020,3,2110458,1088
2020,3,2110459,1351
2020,3,2110460,1343
2020,3,2110461,981
2020,3,2110462,645
2020,3,2110463,1050
2020,3,2110464,1690
2020,3,2110465,1944
2020,3,2110466,1152
2020,3,2110467,780
2020,3,2110468,1979
2020,3,2110469,1672
2020,3,2110470,1149
2020,3,2110471,1438
2020,3,2110472,1852
2020,3,2110473,1588
2020,3,2110474,799
2020,3,2110475,1072
2020,3,2110476,671
2020,3,2110477,1470
2020,3,2110478,1097
2020,3,2110479,1322
2020,3,2110480,1068
2020,3,2110481,1821
2020,3,2110482,282
2020,3,2110483,639
2020,3,2110484,2000
2020,3,2110485,578
2020,3,2110486,1004
2020,3,2110487,1426
2020,3,2110488,990
2020,3,2110489,991
2020,3,2110490,769
2020,3,2110491,217
2020,3,2110492,76
2020,3,2110493,265
2020,3,2110494,363
2020,3,2110495,1218
2020,3,2110496,1031
2020,3,2110497,764
2020,3,2110498,1406
2020,3,2110499,731
2020,3,2110500,554
2020,3,2110501,680
2020,3,2110502,1074
2020,3,2110503,893
2020,3,2110504,265
2020,3,2110505,458
2020,3,2110506,864
2020,3,2110507,1217
2020,3,2110508,1076
2020,3,2110509,2063
2020,3,2110510,372
2020,3,2110511,1187
2020,3,2110512,481
2020,3,2110513,657
2020,3,2110514,1932
2020,3,2110515,119
2020,3,2110516,314
2020,3,2110517,303
2020,3,2110518,310
2020,3,2110519,357
2020,3,2110520,2143
2020,3,2110521,984
2020,3,2110522,757
2020,3,2110523,184
2020,3,2110524,371
2020,3,2110525,925
2020,3,2110526,385
2020,3,2110527,1378
2020,3,2110528,883
2020,3,2110529,1180
2020,3,2110530,903
2020,3,2110531,179
2020,3,2110532,880
2020,3,2110533,769
2020,3,2110534,558
2020,3,2110535,782
2020,3,2110536,892
2020,3,2110537,950
2020,3,2110538,866
2020,3,2110539,1060
2020,3,2110540,450
2020,3,2110541,1221
2020,3,2110542,1043
2020,3,2110543,353
2020,3,2110544,2698
2020,3,2110545,852
2020,3,2110546,681
2020,3,2110547,1698
2020,3,2110548,1234
2020,3,2110549,868
2020,3,2110550,1915
2020,3,2110551,1317
2020,3,2110552,641
2020,3,2110553,737
2020,3,2110554,1910
2020,3,2110555,1234
2020,3,2110556,337
2020,3,2110557,1480
2020,3,2110558,1493
2020,3,2110559,2036
2020,3,2110560,1292
2020,3,2110561,1490
2020,3,2110562,1993
2020,3,2110563,752
2020,3,2110564,2270
2020,3,2110565,1603
2020,3,2110566,3579
2020,3,2110567,508
2020,3,2110568,504
2020,3,2110569,1944
2020,3,2110570,463
2020,3,2110571,1003
2020,3,2110572,2122
2020,3,2110573,763
2020,3,2110574,659
2020,3,2110575,1216
2020,3,2110576,1224
2020,3,2110577,1321
2020,3,2110578,1139
2020,3,2110579,792
2020,3,2110580,566
2020,3,2110581,1179
2020,3,2110582,1069
2020,3,2110583,807
2020,3,2110584,1010
2020,3,2110585,936
2020,3,2110586,1764
2020,3,2110587,1116
2020,3,2110588,585
2020,3,2110589,582
2020,3,2110590,520
2020,3,2110591,773
2020,3,2110592,667
2020,3,2110593,715
2020,3,2110594,359
2020,3,2110595,1274
2020,3,2110596,622
2020,3,2110597,1539
2020,3,2110598,726
2020,3,2110599,1208
2020,3,2110600,773
2020,3,2110601,1140
2020,3,2110602,639
2020,3,2110603,427
2020,3,2110604,996
2020,3,2110605,601
2020,3,2110606,1252
2020,3,2110607,669
2020,3,2110608,1145
2020,3,2110609,901
2020,3,2110610,440
2020,3,2110611,1143
2020,3,2110612,1910
2020,3,2110613,1082
2020,3,2110614,1470
2020,3,2110615,928
2020,3,2110616,978
2020,3,2110617,1155
2020,3,2110618,1581
2020,3,2110619,889
2020,3,2110620,1202
2020,3,2110621,1274
2020,3,2110622,996
2020,3,2110623,330
2020,3,2110624,381
2020,3,2110625,1193
2020,3,2110626,894
2020,3,2110627,1205
2020,3,2110628,385
2020,3,2110629,1108
2020,3,2110630,1573
2020,3,2110631,1003
2020,3,2110632,1001
2020,3,2110633,897
2020,3,2110634,1098
2020,3,2110635,1084
2020,3,2110636,1049
2020,3,2110637,837
2020,3,2110638,1805
2020,3,2110639,989
2020,3,2110640,446
2020,3,2110641,552
2020,3,2110642,83
2020,3,2110643,1252
2020,3,2110644,726
2020,3,2110645,1240
2020,3,2110646,1991
2020,3,2110647,1879
2020,3,2110648,965
2020,3,2110649,1025
2020,3,2110650,616
2020,3,2110651,1381
2020,3,2110652,714
2020,3,2110653,1646
2020,3,2110654,2270
2020,3,2110655,1695
2020,3,2110656,1758
2020,3,2110657,1453
2020,3,2110658,1194
2020,3,2110659,1602
2020,3,2110660,1891
2020,3,2110661,786
2020,3,2110662,1588
2020,3,2110663,912
2020,3,2110664,920
2020,3,2110665,1699
2020,3,2110666,434
2020,3,2110667,892
2020,3,2110668,1883
2020,3,2110669,740
2020,3,2110670,787
2020,3,2110671,1821
2020,3,2110672,429
2020,3,2110673,1666
2020,3,2110674,405
2020,3,2110675,1452
2020,3,2110676,949
2020,3,2110677,923
2020,3,2110678,507
2020,3,2110679,741
2020,3,2110680,231
2020,3,2110681,280
2020,3,2110682,268
2020,3,2110683,184
2020,3,2110684,215
2020,3,2110685,174
2020,3,2110686,565
2020,3,2110687,306
2020,3,2110688,599
2020,3,2110689,962
2020,3,2110690,1248
2020,3,2110691,575
2020,3,2110692,802
2020,3,2110693,508
2020,3,2110694,1055
2020,3,2110695,1272
2020,3,2110696,963
2020,3,2110697,480
2020,3,2110698,1000
2020,3,2110699,503
2020,3,2110700,1083
2020,3,2110701,615
2020,3,2110702,852
2020,3,2110703,1375
2020,3,2110704,823
2020,3,2110705,791
2020,3,2110706,784
2020,3,2110707,743
2020,3,2110708,880
2020,3,2110709,603
2020,3,2110710,3755
2020,3,2110711,1430
2020,3,2110712,1728
2020,3,2110713,1765
2020,3,2110714,2035
2020,3,2110715,1094
2020,3,2110716,1010
2020,3,2110717,3415
2020,3,2110718,1760
2020,3,2110719,1163
2020,3,2110720,1430
2020,3,2110721,1717
2020,3,2110722,2197
2020,3,2110723,2904
2020,3,2110724,1507
2020,3,2110725,2453
2020,3,2110726,161
2020,3,2110727,1166
2020,3,2110728,1673
2020,3,2110729,1676
2020,3,2110730,1325
2020,3,2110731,1125
2020,3,2110732,1411
2020,3,2110733,715
2020,3,2110734,900
2020,3,2110735,1461
2020,3,2110736,1832
2020,3,2110737,1277
2020,3,2110738,1605
2020,3,2110739,840
2020,3,2110740,1682
2020,3,2110741,925
2020,3,2110742,593
2020,3,2110743,1774
2020,3,2110744,1324
2020,3,2110745,782
2020,3,2110746,1330
2020,3,2110747,151
2020,3,2110748,868
2020,3,2110749,916
2020,3,2110750,866
2020,3,2110751,996
2020,3,2110752,906
2020,3,2110753,1016
2020,3,2110754,1045
2020,3,2110755,698
2020,3,2110756,601
2020,3,2110757,697
2020,3,2110758,923
2020,3,2110759,2021
2020,3,2110760,1081
2020,3,2110761,1078
2020,3,2110762,1372
2020,3,2110763,1078
2020,3,2110764,977
2020,3,2110765,1776
2020,3,2110766,1818
2020,3,2110767,1522
2020,3,2110768,1171
2020,3,2110769,955
2020,3,2110770,1521
2020,3,2110771,1146
2020,3,2110772,621
2020,3,2110773,749
2020,3,2110774,949
2020,3,2110775,1017
2020,3,2110776,1181
2020,3,2110777,1459
2020,3,2110778,2196
2020,3,2110779,464
2020,3,2110780,478
2020,3,2110781,1091
2020,3,2110782,1532
2020,3,2110783,1093
2020,3,2110784,749
2020,3,2110785,760
2020,3,2110786,858
2020,3,2110787,866
2020,3,2110788,1319
2020,3,2110789,1137
2020,3,2110790,942
2020,3,2110791,374
2020,3,2110792,1430
2020,3,2110793,492
2020,3,2110794,771
2020,3,2110795,972
2020,3,2110796,759
2020,3,2110797,399
2020,3,2110798,521
2020,3,2110799,934
2020,3,2110800,1210
2020,3,2110801,365
2020,3,2110802,591
2020,3,2110803,922
2020,3,2110804,944
2020,3,2110805,482
2020,3,2110806,281
2020,3,2110807,1037
2020,3,2110808,978
2020,3,2110809,724
2020,3,2110810,1136
2020,3,2110811,882
2020,3,2110812,816
2020,3,2110813,1070
2020,3,2110814,891
2020,3,2110815,1114
2020,3,2110816,561
2020,3,2110817,719
2020,3,2110818,834
2020,3,2110819,1379
2020,3,2110820,623
2020,3,2110821,1106
2020,3,2110822,852
2020,3,2110823,1355
2020,3,2110824,417
2020,3,2110825,1352
2020,3,2110826,1279
2020,3,2110827,1090
2020,3,2110828,1766
2020,3,2110829,945
2020,3,2110830,752
2020,3,2110831,439
2020,3,2110832,1926
2020,3,2110833,808
2020,3,2110834,690
2020,3,2110835,727
2020,3,2110836,1017
2020,3,2110837,1091
2020,3,2110838,498
2020,3,2110839,575
2020,3,2110840,796
2020,3,2110841,592
2020,3,2110842,800
2020,3,2110843,321
2020,3,2110844,196
2020,3,2110845,114
2020,3,2110846,1198
2020,3,2110847,478
2020,3,2110848,1463
2020,3,2110849,2017
2020,3,2110850,2541
2020,3,2110851,1343
2020,3,2110852,1334
2020,3,2110853,1581
2020,3,2110854,827
2020,3,2110855,1589
2020,3,2110856,1200
2020,3,2110857,746
2020,3,2110858,752
2020,3,2110859,177
2020,3,2110860,948
2020,3,2110861,1620
2020,3,2110862,830
2020,3,2110863,901
2020,3,2110864,700
2020,3,2110865,971
2020,3,2110866,542
2020,3,2110867,1202
2020,3,2110868,1301
2020,3,2110869,2883
2020,3,2110870,67
2020,3,2110871,1477
2020,3,2110872,530
2020,3,2110873,1475
2020,3,2110874,813
2020,3,2110875,946
2020,3,2110876,989
2020,3,2110877,2246
2020,3,2110878,248
2020,3,2110879,935
2020,3,2110880,1187
2020,3,2110881,1661
2020,3,2110882,1345
2020,3,2110883,1033
2020,3,2110884,1213
2020,3,2110885,538
2020,3,2110886,820
2020,3,2110887,651
2020,3,2110888,686
2020,3,2110889,1002
2020,3,2110890,1165
2020,3,2110891,686
2020,3,2110892,2796
2020,3,2110893,124
2020,3,2110894,340
2020,3,2110895,2105
2020,3,2110896,813
2020,3,2110897,2226
2020,3,2110898,411
2020,3,2110899,898
2020,3,2110900,1171
2020,3,2110901,657
2020,3,2110902,1293
2020,3,2110903,1239
2020,3,2110904,1338
2020,3,2110905,949
2020,3,2110906,828
2020,3,2110907,1717
2020,3,2110908,627
2020,3,2110909,52
2020,3,2110910,1128
2020,3,2110911,312
2020,3,2110912,644
2020,3,2110913,551
2020,3,2110914,1007
2020,3,2110915,593
2020,3,2110916,1562
2020,3,2110917,212
2020,3,2110918,1101
2020,3,2110919,922
2020,3,2110920,688
2020,3,2110921,612
2020,3,2110922,1171
2020,3,2110923,676
2020,3,2110924,970
2020,3,2110925,781
2020,3,2110926,1009
2020,3,2110927,376
2020,3,2110928,1975
2020,3,2110929,2421
2020,3,2110930,1244
2020,3,2110931,55
2020,3,2110932,560
2020,3,2110933,571
2020,3,2110934,267
2020,3,2110935,704
2020,3,2110936,463
2020,3,2110937,698
2020,3,2110938,490
2020,3,2110939,2437
2020,3,2110940,1058
2020,3,2110941,644
2020,3,2110942,1930
2020,3,2110943,1405
2020,3,2110944,180
2020,3,2110945,159
2020,3,2110946,167
2020,3,2110947,191
2020,3,2110948,57
2020,3,2110949,1721
2020,3,2110950,1416
2020,3,2110951,2194
2020,3,2110952,1253
2020,3,2110953,1689
2020,3,2110954,2446
2020,3,2110955,2628
2020,3,2110956,1550
2020,3,2110957,1712
2020,3,2110958,2391
2020,3,2110959,1291
2020,3,2110960,1304
2020,3,2110961,1777
2020,3,2110962,1348
2020,3,2110963,1669
2020,3,2110964,705
2020,3,2110965,1625
2020,3,2110966,2242
2020,3,2110967,2132
2020,3,2110968,1663
2020,3,2110969,2421
2020,3,2110970,1240
2020,3,2110971,2816
2020,3,2110972,1293
2020,3,2110973,1590
2020,3,2110974,905
2020,3,2110975,504
2020,3,2110976,1510
2020,3,2110977,1481
2020,3,2110978,589
2020,3,2110979,1265
2020,3,2110980,1214
2020,3,2110981,1920
2020,3,2110982,498
2020,3,2110983,988
2020,3,2110984,858
2020,3,2110985,879
2020,3,2110986,1025
2020,3,2110987,724
2020,3,2110988,624
2020,3,2110989,2260
2020,3,2110990,567
2020,3,2110991,1698
2020,3,2110992,2947
2020,3,2110993,56
2020,3,2110994,291
2020,3,2110995,780
2020,3,2110996,1534
2020,3,2110997,978
2020,3,2110998,227
2020,3,2110999,409
2020,3,2111000,177
2020,3,2111001,250
2020,3,2111002,124
2020,3,2111003,1431
2020,3,2111004,2980
2020,3,2111005,1171
2020,3,2111006,2108
2020,3,2111007,1006
2020,3,2111008,1329
2020,3,2111009,596
2020,3,2111010,1842
2020,3,2111011,309
2020,3,2111012,1907
2020,3,2111013,2269
2020,3,2111014,1888
2020,3,2111015,2760
2020,3,2111016,2181
2020,3,2111017,1115
2020,3,2111018,390
2020,3,2111019,1462
2020,3,2111020,685
2020,3,2111021,2105
2020,3,2111022,1335
2020,3,2111023,2190
2020,3,2111024,1726
2020,3,2111025,984
2020,3,2111026,2505
2020,3,2111027,1383
2020,3,2111028,2589
2020,3,2111029,676
2020,3,2111030,752
2020,3,2111031,859
2020,3,2111032,1022
2020,3,2111033,384
2020,3,2111034,648
2020,3,2111035,660
2020,3,2111036,558
2020,3,2111037,486
2020,3,2111038,587
2020,3,2111039,768
2020,3,2111040,541
2020,3,2111041,355
2020,3,2111042,1339
2020,3,2111043,515
2020,3,2111044,1042
2020,3,2111045,407
2020,3,2111046,1378
2020,3,2111047,419
2020,3,2111048,1400
2020,3,2111049,1373
2020,3,2111050,862
2020,3,2111051,2646
2020,3,2111052,1145
2020,3,2111053,1253
2020,3,2111054,750
2020,3,2111055,355
2020,3,2111056,1655
2020,3,2111057,1504
2020,3,2111058,723
2020,3,2111059,2963
2020,3,2111060,2012
2020,3,2111061,1767
2020,3,2111062,1338
2020,3,2111063,2066
2020,3,2111064,1604
2020,3,2111065,796
2020,3,2111066,1003
2020,3,2111067,2557
2020,3,2111068,1201
2020,3,2111069,1097
2020,3,2111070,843
2020,3,2111071,1004
2020,3,2111072,1396
2020,3,2111073,1980
2020,3,2111074,995
2020,3,2111075,1497
2020,3,2111076,1024
2020,3,2111077,2734
2020,3,2111078,1726
2020,3,2111079,793
2020,3,2111080,1341
2020,3,2111081,545
2020,3,2111082,388
2020,3,2111083,897
2020,3,2111084,386
2020,3,2111085,439
2020,3,2111086,346
2020,3,2111087,136
2020,3,2111088,343
2020,3,2111089,569
2020,3,2111090,239
2020,4,2110001,177
2020,4,2110002,199
2020,4,2110003,398
2020,4,2110004,422
2020,4,2110005,395
2020,4,2110006,115
2020,4,2110007,710
2020,4,2110008,1252
2020,4,2110009,189
2020,4,2110010,412
2020,4,2110011,77
2020,4,2110012,2170
2020,4,2110013,1124
2020,4,2110014,198
2020,4,2110015,579
2020,4,2110016,176
2020,4,2110017,753
2020,4,2110018,966
2020,4,2110019,1872
2020,4,2110020,490
2020,4,2110021,1128
2020,4,2110022,832
2020,4,2110023,563
2020,4,2110024,688
2020,4,2110025,884
2020,4,2110026,1141
2020,4,2110027,702
2020,4,2110028,1071
2020,4,2110029,2230
2020,4,2110030,1662
2020,4,2110031,309
2020,4,2110032,5752
2020,4,2110033,680
2020,4,2110034,5161
2020,4,2110035,1733
2020,4,2110036,1129
2020,4,2110037,957
2020,4,2110038,479
2020,4,2110039,3194
2020,4,2110040,792
2020,4,2110041,1072
2020,4,2110042,630
2020,4,2110043,1259
2020,4,2110044,790
2020,4,2110045,1653
2020,4,2110046,500
2020,4,2110047,1000
2020,4,2110048,2528
2020,4,2110049,1207
2020,4,2110050,1002
2020,4,2110051,1346
2020,4,2110052,1132
2020,4,2110053,1327
2020,4,2110054,1164
2020,4,2110055,3332
2020,4,2110056,1896
2020,4,2110057,1209
2020,4,2110058,2563
2020,4,2110059,632
2020,4,2110060,1092
2020,4,2110061,697
2020,4,2110062,1234
2020,4,2110063,3047
2020,4,2110064,1052
2020,4,2110065,1845
2020,4,2110066,1066
2020,4,2110067,1552
2020,4,2110068,1936
2020,4,2110069,1632
2020,4,2110070,171
2020,4,2110071,324
2020,4,2110072,706
2020,4,2110073,765
2020,4,2110074,1382
2020,4,2110075,1680
2020,4,2110076,435
2020,4,2110077,682
2020,4,2110078,332
2020,4,2110079,1284
2020,4,2110080,645
2020,4,2110081,859
2020,4,2110082,1603
2020,4,2110083,140
2020,4,2110084,912
2020,4,2110085,1158
2020,4,2110086,2159
2020,4,2110087,1507
2020,4,2110088,689
2020,4,2110089,199
2020,4,2110090,735
2020,4,2110091,952
2020,4,2110092,927
2020,4,2110093,1884
2020,4,2110094,351
2020,4,2110095,1228
2020,4,2110096,211
2020,4,2110097,479
2020,4,2110098,504
2020,4,2110099,737
2020,4,2110100,244
2020,4,2110101,345
2020,4,2110102,561
2020,4,2110103,459
2020,4,2110104,847
2020,4,2110105,1062
2020,4,2110106,253
2020,4,2110107,730
2020,4,2110108,384
2020,4,2110109,543
2020,4,2110110,876
2020,4,2110111,181
2020,4,2110112,1066
2020,4,2110113,182
2020,4,2110114,873
2020,4,2110115,1570
2020,4,2110116,1434
2020,4,2110117,1354
2020,4,2110118,1155
2020,4,2110119,1193
2020,4,2110120,530
2020,4,2110121,686
2020,4,2110122,1076
2020,4,2110123,601
2020,4,2110124,986
2020,4,2110125,713
2020,4,2110126,997
2020,4,2110127,889
2020,4,2110128,1345
2020,4,2110129,952
2020,4,2110130,887
2020,4,2110131,2204
2020,4,2110132,819
2020,4,2110133,1504
2020,4,2110134,1249
2020,4,2110135,1076
2020,4,2110136,2430
2020,4,2110137,2151
2020,4,2110138,1022
2020,4,2110139,1125
2020,4,2110140,2470
2020,4,2110141,1643
2020,4,2110142,1684
2020,4,2110143,569
2020,4,2110144,1254
2020,4,2110145,747
2020,4,2110146,755
2020,4,2110147,1187
2020,4,2110148,784
2020,4,2110149,449
2020,4,2110150,1237
2020,4,2110151,946
2020,4,2110152,725
2020,4,2110153,1671
2020,4,2110154,1636
2020,4,2110155,1492
2020,4,2110156,1340
2020,4,2110157,901
2020,4,2110158,1355
2020,4,2110159,2415
2020,4,2110160,588
2020,4,2110161,1319
2020,4,2110162,1490
2020,4,2110163,816
2020,4,2110164,751
2020,4,2110165,1289
2020,4,2110166,1905
2020,4,2110167,1683
2020,4,2110168,542
2020,4,2110169,807
2020,4,2110170,1505
2020,4,2110171,755
2020,4,2110172,903
2020,4,2110173,1719
2020,4,2110174,1494
2020,4,2110175,1404
2020,4,2110176,974
2020,4,2110177,458
2020,4,2110178,385
2020,4,2110179,392
2020,4,2110180,560
2020,4,2110181,1602
2020,4,2110182,1109
2020,4,2110183,797
2020,4,2110184,956
2020,4,2110185,850
2020,4,2110186,611
2020,4,2110187,1173
2020,4,2110188,901
2020,4,2110189,1180
2020,4,2110190,1058
2020,4,2110191,694
2020,4,2110192,1577
2020,4,2110193,558
2020,4,2110194,1323
2020,4,2110195,2352
2020,4,2110196,481
2020,4,2110197,183
2020,4,2110198,1316
2020,4,2110199,1112
2020,4,2110200,779
2020,4,2110201,522
2020,4,2110202,528
2020,4,2110203,988
2020,4,2110204,875
2020,4,2110205,1317
2020,4,2110206,740
2020,4,2110207,960
2020,4,2110208,1077
2020,4,2110209,536
2020,4,2110210,1015
2020,4,2110211,1006
2020,4,2110212,1534
2020,4,2110213,914
2020,4,2110214,636
2020,4,2110215,855
2020,4,2110216,734
2020,4,2110217,1844
2020,4,2110218,1139
2020,4,2110219,961
2020,4,2110220,1154
2020,4,2110221,414
2020,4,2110222,375
2020,4,2110223,1527
2020,4,2110224,776
2020,4,2110225,1322
2020,4,2110226,2752
2020,4,2110227,1019
2020,4,2110228,1999
2020,4,2110229,1717
2020,4,2110230,1632
2020,4,2110231,390
2020,4,2110232,1058
2020,4,2110233,945
2020,4,2110234,950
2020,4,2110235,488
2020,4,2110236,1378
2020,4,2110237,1235
2020,4,2110238,649
2020,4,2110239,594
2020,4,2110240,927
2020,4,2110241,1329
2020,4,2110242,644
2020,4,2110243,1179
2020,4,2110244,1120
2020,4,2110245,954
2020,4,2110246,1272
2020,4,2110247,1244
2020,4,2110248,690
2020,4,2110249,1340
2020,4,2110250,677
2020,4,2110251,944
2020,4,2110252,857
2020,4,2110253,816
2020,4,2110254,1109
2020,4,2110255,1524
2020,4,2110256,1619
2020,4,2110257,914
2020,4,2110258,1197
2020,4,2110259,1458
2020,4,2110260,1069
2020,4,2110261,1629
2020,4,2110262,1356
2020,4,2110263,1605
2020,4,2110264,1704
2020,4,2110265,1813
2020,4,2110266,1382
2020,4,2110267,1206
2020,4,2110268,931
2020,4,2110269,816
2020,4,2110270,611
2020,4,2110271,480
2020,4,2110272,1088
2020,4,2110273,1095
2020,4,2110274,927
2020,4,2110275,1135
2020,4,2110276,164
2020,4,2110277,1337
2020,4,2110278,1060
2020,4,2110279,250
2020,4,2110280,202
2020,4,2110281,165
2020,4,2110282,186
2020,4,2110283,362
2020,4,2110284,184
2020,4,2110285,420
2020,4,2110286,851
2020,4,2110287,266
2020,4,2110288,775
2020,4,2110289,868
2020,4,2110290,369
2020,4,2110291,1056
2020,4,2110292,530
2020,4,2110293,1519
2020,4,2110294,881
2020,4,2110295,1030
2020,4,2110296,1323
2020,4,2110297,2132
2020,4,2110298,633
2020,4,2110299,1161
2020,4,2110300,2256
2020,4,2110301,1524
2020,4,2110302,780
2020,4,2110303,1607
2020,4,2110304,1125
2020,4,2110305,954
2020,4,2110306,585
2020,4,2110307,817
2020,4,2110308,912
2020,4,2110309,937
2020,4,2110310,547
2020,4,2110311,100
2020,4,2110312,578
2020,4,2110313,1128
2020,4,2110314,1077
2020,4,2110315,787
2020,4,2110316,1937
2020,4,2110317,431
2020,4,2110318,1153
2020,4,2110319,941
2020,4,2110320,444
2020,4,2110321,592
2020,4,2110322,336
2020,4,2110323,704
2020,4,2110324,741
2020,4,2110325,612
2020,4,2110326,364
2020,4,2110327,610
2020,4,2110328,482
2020,4,2110329,494
2020,4,2110330,768
2020,4,2110331,936
2020,4,2110332,662
2020,4,2110333,1038
2020,4,2110334,880
2020,4,2110335,1089
2020,4,2110336,567
2020,4,2110337,328
2020,4,2110338,221
2020,4,2110339,320
2020,4,2110340,375
2020,4,2110341,213
2020,4,2110342,339
2020,4,2110343,718
2020,4,2110344,180
2020,4,2110345,473
2020,4,2110346,540
2020,4,2110347,159
2020,4,2110348,793
2020,4,2110349,372
2020,4,2110350,605
2020,4,2110351,637
2020,4,2110352,622
2020,4,2110353,901
2020,4,2110354,639
2020,4,2110355,986
2020,4,2110356,752
2020,4,2110357,972
2020,4,2110358,1383
2020,4,2110359,1699
2020,4,2110360,1619
2020,4,2110361,807
2020,4,2110362,913
2020,4,2110363,699
2020,4,2110364,1412
2020,4,2110365,1219
2020,4,2110366,1159
2020,4,2110367,2170
2020,4,2110368,1128
2020,4,2110369,1897
2020,4,2110370,1222
2020,4,2110371,994
2020,4,2110372,1265
2020,4,2110373,1840
2020,4,2110374,1261
2020,4,2110375,568
2020,4,2110376,2001
2020,4,2110377,1514
2020,4,2110378,792
2020,4,2110379,274
