기준_년_코드,기준_분기_코드,상권_코드,유사_업종_점포_수
2021,3,2110253,838
2021,3,2110254,1132
2021,3,2110255,1523
2021,3,2110256,1629
2021,3,2110257,916
2021,3,2110258,1222
2021,3,2110259,1488
2021,3,2110260,1072
2021,3,2110261,1655
2021,3,2110262,1349
2021,3,2110263,1621
2021,3,2110264,1717
2021,3,2110265,1805
2021,3,2110266,1380
2021,3,2110267,1212
2021,3,2110268,955
2021,3,2110269,822
2021,3,2110270,635
2021,3,2110271,488
2021,3,2110272,1082
2021,3,2110273,1094
2021,3,2110274,945
2021,3,2110275,1131
2021,3,2110276,170
2021,3,2110277,1328
2021,3,2110278,1043
2021,3,2110279,268
2021,3,2110280,199
2021,3,2110281,165
2021,3,2110282,181
2021,3,2110283,354
2021,3,2110284,181
2021,3,2110285,410
2021,3,2110286,843
2021,3,2110287,272
2021,3,2110288,761
2021,3,2110289,873
2021,3,2110290,379
2021,3,2110291,1059
2021,3,2110292,526
2021,3,2110293,1523
2021,3,2110294,877
2021,3,2110295,1017
2021,3,2110296,1319
2021,3,2110297,2128
2021,3,2110298,632
2021,3,2110299,1158
2021,3,2110300,2238
2021,3,2110301,1513
2021,3,2110302,759
2021,3,2110303,1596
2021,3,2110304,1093
2021,3,2110305,928
2021,3,2110306,585
2021,3,2110307,805
2021,3,2110308,918
2021,3,2110309,915
2021,3,2110310,551
2021,3,2110311,108
2021,3,2110312,585
2021,3,2110313,1131
2021,3,2110314,1086
2021,3,2110315,801
2021,3,2110316,1938
2021,3,2110317,430
2021,3,2110318,1160
2021,3,2110319,939
2021,3,2110320,441
2021,3,2110321,599
2021,3,2110322,335
2021,3,2110323,716
2021,3,2110324,750
2021,3,2110325,623
2021,3,2110326,354
2021,3,2110327,611
2021,3,2110328,484
2021,3,2110329,489
2021,3,2110330,759
2021,3,2110331,942
2021,3,2110332,639
2021,3,2110333,1028
2021,3,2110334,892
2021,3,2110335,1067
2021,3,2110336,578
2021,3,2110337,326
2021,3,2110338,219
2021,3,2110339,323
2021,3,2110340,374
2021,3,2110341,212
2021,3,2110342,348
2021,3,2110343,721
2021,3,2110344,182
2021,3,2110345,472
2021,3,2110346,538
2021,3,2110347,156
2021,3,2110348,800
2021,3,2110349,364
2021,3,2110350,620
2021,3,2110351,644
2021,3,2110352,616
2021,3,2110353,904
2021,3,2110354,646
2021,3,2110355,972
2021,3,2110356,755
2021,3,2110357,981
2021,3,2110358,1367
2021,3,2110359,1701
2021,3,2110360,1595
2021,3,2110361,806
2021,3,2110362,925
2021,3,2110363,705
2021,3,2110364,1399
2021,3,2110365,1222
2021,3,2110366,1164
2021,3,2110367,2171
2021,3,2110368,1152
2021,3,2110369,1881
2021,3,2110370,1220
2021,3,2110371,991
2021,3,2110372,1270
2021,3,2110373,1858
2021,3,2110374,1259
2021,3,2110375,570
2021,3,2110376,2021
2021,3,2110377,1492
2021,3,2110378,788
2021,3,2110379,278
2021,3,2110380,325
2021,3,2110381,330
2021,3,2110382,359
2021,3,2110383,339
2021,3,2110384,299
2021,3,2110385,196
2021,3,2110386,105
2021,3,2110387,422
2021,3,2110388,628
2021,3,2110389,614
2021,3,2110390,835
2021,3,2110391,404
2021,3,2110392,399
2021,3,2110393,503
2021,3,2110394,1243
2021,3,2110395,1038
2021,3,2110396,1149
2021,3,2110397,847
2021,3,2110398,1105
2021,3,2110399,1221
2021,3,2110400,1218
2021,3,2110401,885
2021,3,2110402,1109
2021,3,2110403,1647
2021,3,2110404,1184
2021,3,2110405,1481
2021,3,2110406,550
2021,3,2110407,1118
2021,3,2110408,817
2021,3,2110409,1116
2021,3,2110410,1561
2021,3,2110411,908
2021,3,2110412,191
2021,3,2110413,501
2021,3,2110414,264
2021,3,2110415,1250
2021,3,2110416,645
2021,3,2110417,298
2021,3,2110418,487
2021,3,2110419,1101
2021,3,2110420,566
2021,3,2110421,775
2021,3,2110422,1044
2021,3,2110423,1106
2021,3,2110424,1528
2021,3,2110425,1961
2021,3,2110426,1553
2021,3,2110427,350
2021,3,2110428,1819
2021,3,2110429,1687
2021,3,2110430,860
2021,3,2110431,1239
2021,3,2110432,467
2021,3,2110433,1667
2021,3,2110434,1361
2021,3,2110435,403
2021,3,2110436,936
2021,3,2110437,739
2021,3,2110438,1227
2021,3,2110439,504
2021,3,2110440,349
2021,3,2110441,362
2021,3,2110442,120
2021,3,2110443,300
2021,3,2110444,451
2021,3,2110445,372
2021,3,2110446,244
2021,3,2110447,298
2021,3,2110448,420
2021,3,2110449,678
2021,3,2110450,1117
2021,3,2110451,858
2021,3,2110452,890
2021,3,2110453,1319
2021,3,2110454,1070
2021,3,2110455,1416
2021,3,2110456,1152
2021,3,2110457,1061
2021,3,2110458,1093
2021,3,2110459,1336
2021,3,2110460,1325
2021,3,2110461,975
2021,3,2110462,644
2021,3,2110463,1054
2021,3,2110464,1666
2021,3,2110465,1926
2021,3,2110466,1146
2021,3,2110467,779
2021,3,2110468,1971
2021,3,2110469,1680
2021,3,2110470,1167
2021,3,2110471,1474
2021,3,2110472,1815
2021,3,2110473,1573
2021,3,2110474,795
2021,3,2110475,1089
2021,3,2110476,686
2021,3,2110477,1463
2021,3,2110478,1108
2021,3,2110479,1316
2021,3,2110480,1062
2021,3,2110481,1784
2021,3,2110482,281
2021,3,2110483,643
2021,3,2110484,1972
2021,3,2110485,588
2021,3,2110486,1015
2021,3,2110487,1393
2021,3,2110488,1023
2021,3,2110489,951
2021,3,2110490,787
2021,3,2110491,218
2021,3,2110492,78
2021,3,2110493,276
2021,3,2110494,374
2021,3,2110495,1210
2021,3,2110496,1035
2021,3,2110497,751
2021,3,2110498,1402
2021,3,2110499,734
2021,3,2110500,579
2021,3,2110501,728
2021,3,2110502,1103
2021,3,2110503,913
2021,3,2110504,261
2021,3,2110505,458
2021,3,2110506,940
2021,3,2110507,1250
2021,3,2110508,1106
2021,3,2110509,2110
2021,3,2110510,365
2021,3,2110511,1176
2021,3,2110512,479
2021,3,2110513,662
2021,3,2110514,1847
2021,3,2110515,119
2021,3,2110516,310
2021,3,2110517,300
2021,3,2110518,303
2021,3,2110519,353
2021,3,2110520,2064
2021,3,2110521,975
2021,3,2110522,749
2021,3,2110523,193
2021,3,2110524,346
2021,3,2110525,931
2021,3,2110526,356
2021,3,2110527,1363
2021,3,2110528,870
2021,3,2110529,1171
2021,3,2110530,894
2021,3,2110531,171
2021,3,2110532,861
2021,3,2110533,748
2021,3,2110534,545
2021,3,2110535,763
2021,3,2110536,881
2021,3,2110537,955
2021,3,2110538,869
2021,3,2110539,1081
2021,3,2110540,476
2021,3,2110541,1253
2021,3,2110542,1051
2021,3,2110543,345
2021,3,2110544,2781
2021,3,2110545,835
2021,3,2110546,719
2021,3,2110547,1728
2021,3,2110548,1226
2021,3,2110549,853
2021,3,2110550,1965
2021,3,2110551,1341
2021,3,2110552,624
2021,3,2110553,730
2021,3,2110554,1934
2021,3,2110555,1240
2021,3,2110556,365
2021,3,2110557,1474
2021,3,2110558,1508
2021,3,2110559,2099
2021,3,2110560,1300
2021,3,2110561,1519
2021,3,2110562,2128
2021,3,2110563,755
2021,3,2110564,2335
2021,3,2110565,1538
2021,3,2110566,3506
2021,3,2110567,493
2021,3,2110568,497
2021,3,2110569,1931
2021,3,2110570,467
2021,3,2110571,1000
2021,3,2110572,2125
2021,3,2110573,742
2021,3,2110574,662
2021,3,2110575,1192
2021,3,2110576,1267
2021,3,2110577,1329
2021,3,2110578,1181
2021,3,2110579,783
2021,3,2110580,605
2021,3,2110581,1192
2021,3,2110582,1099
2021,3,2110583,809
2021,3,2110584,1004
2021,3,2110585,923
2021,3,2110586,1734
2021,3,2110587,1092
2021,3,2110588,562
2021,3,2110589,570
2021,3,2110590,505
2021,3,2110591,777
2021,3,2110592,650
2021,3,2110593,701
2021,3,2110594,346
2021,3,2110595,1262
2021,3,2110596,624
2021,3,2110597,1536
2021,3,2110598,723
2021,3,2110599,1216
2021,3,2110600,769
2021,3,2110601,1143
2021,3,2110602,643
2021,3,2110603,426
2021,3,2110604,997
2021,3,2110605,623
2021,3,2110606,1286
2021,3,2110607,711
2021,3,2110608,1142
2021,3,2110609,909
2021,3,2110610,464
2021,3,2110611,1142
2021,3,2110612,1925
2021,3,2110613,1105
2021,3,2110614,1463
2021,3,2110615,948
2021,3,2110616,978
2021,3,2110617,1159
2021,3,2110618,1596
2021,3,2110619,891
2021,3,2110620,1225
2021,3,2110621,1257
2021,3,2110622,1010
2021,3,2110623,333
2021,3,2110624,381
2021,3,2110625,1209
2021,3,2110626,912
2021,3,2110627,1211
2021,3,2110628,380
2021,3,2110629,1043
2021,3,2110630,1495
2021,3,2110631,985
2021,3,2110632,998
2021,3,2110633,896
2021,3,2110634,1092
2021,3,2110635,1079
2021,3,2110636,1050
2021,3,2110637,851
2021,3,2110638,1794
2021,3,2110639,973
2021,3,2110640,449
2021,3,2110641,549
2021,3,2110642,85
2021,3,2110643,1321
2021,3,2110644,713
2021,3,2110645,1251
2021,3,2110646,2002
2021,3,2110647,1875
2021,3,2110648,1013
2021,3,2110649,1031
2021,3,2110650,616
2021,3,2110651,1400
2021,3,2110652,737
2021,3,2110653,1646
2021,3,2110654,2268
2021,3,2110655,1696
2021,3,2110656,1738
2021,3,2110657,1478
2021,3,2110658,1187
2021,3,2110659,1602
2021,3,2110660,1836
2021,3,2110661,766
2021,3,2110662,1562
2021,3,2110663,898
2021,3,2110664,925
2021,3,2110665,1684
2021,3,2110666,434
2021,3,2110667,872
2021,3,2110668,1881
2021,3,2110669,731
2021,3,2110670,800
2021,3,2110671,1812
2021,3,2110672,433
2021,3,2110673,1674
2021,3,2110674,394
2021,3,2110675,1457
2021,3,2110676,962
2021,3,2110677,932
2021,3,2110678,491
2021,3,2110679,721
2021,3,2110680,227
2021,3,2110681,277
2021,3,2110682,268
2021,3,2110683,184
2021,3,2110684,217
2021,3,2110685,180
2021,3,2110686,567
2021,3,2110687,307
2021,3,2110688,589
2021,3,2110689,947
2021,3,2110690,1244
2021,3,2110691,566
2021,3,2110692,790
2021,3,2110693,496
2021,3,2110694,1047
2021,3,2110695,1272
2021,3,2110696,954
2021,3,2110697,480
2021,3,2110698,1001
2021,3,2110699,505
2021,3,2110700,1087
2021,3,2110701,626
2021,3,2110702,848
2021,3,2110703,1347
2021,3,2110704,811
2021,3,2110705,784
2021,3,2110706,789
2021,3,2110707,743
2021,3,2110708,863
2021,3,2110709,599
2021,3,2110710,3705
2021,3,2110711,1415
2021,3,2110712,1734
2021,3,2110713,1747
2021,3,2110714,2030
2021,3,2110715,1091
2021,3,2110716,994
2021,3,2110717,3401
2021,3,2110718,1724
2021,3,2110719,1163
2021,3,2110720,1421
2021,3,2110721,1718
2021,3,2110722,2191
2021,3,2110723,2862
2021,3,2110724,1497
2021,3,2110725,2407
2021,3,2110726,156
2021,3,2110727,1209
2021,3,2110728,1667
2021,3,2110729,1699
2021,3,2110730,1328
2021,3,2110731,1119
2021,3,2110732,1419
2021,3,2110733,764
2021,3,2110734,867
2021,3,2110735,1501
2021,3,2110736,1838
2021,3,2110737,1263
2021,3,2110738,1611
2021,3,2110739,828
2021,3,2110740,1726
2021,3,2110741,925
2021,3,2110742,592
2021,3,2110743,1764
2021,3,2110744,1325
2021,3,2110745,782
2021,3,2110746,1314
2021,3,2110747,155
2021,3,2110748,861
2021,3,2110749,907
2021,3,2110750,866
2021,3,2110751,997
2021,3,2110752,907
2021,3,2110753,1011
2021,3,2110754,1038
2021,3,2110755,690
2021,3,2110756,584
2021,3,2110757,679
2021,3,2110758,920
2021,3,2110759,2006
2021,3,2110760,1078
2021,3,2110761,1053
2021,3,2110762,1358
2021,3,2110763,1095
2021,3,2110764,949
2021,3,2110765,1704
2021,3,2110766,1819
2021,3,2110767,1440
2021,3,2110768,1132
2021,3,2110769,969
2021,3,2110770,1492
2021,3,2110771,1169
2021,3,2110772,611
2021,3,2110773,738
2021,3,2110774,955
2021,3,2110775,1048
2021,3,2110776,1160
2021,3,2110777,1395
2021,3,2110778,2201
2021,3,2110779,450
2021,3,2110780,474
2021,3,2110781,1088
2021,3,2110782,1540
2021,3,2110783,1126
2021,3,2110784,747
2021,3,2110785,754
2021,3,2110786,863
2021,3,2110787,874
2021,3,2110788,1326
2021,3,2110789,1129
2021,3,2110790,914
2021,3,2110791,362
2021,3,2110792,1368
2021,3,2110793,489
2021,3,2110794,794
2021,3,2110795,956
2021,3,2110796,781
2021,3,2110797,402
2021,3,2110798,519
2021,3,2110799,870
2021,3,2110800,1170
2021,3,2110801,363
2021,3,2110802,567
2021,3,2110803,886
2021,3,2110804,948
2021,3,2110805,518
2021,3,2110806,276
2021,3,2110807,969
2021,3,2110808,916
2021,3,2110809,718
2021,3,2110810,1110
2021,3,2110811,892
2021,3,2110812,814
2021,3,2110813,1087
2021,3,2110814,896
2021,3,2110815,1100
2021,3,2110816,562
2021,3,2110817,718
2021,3,2110818,826
2021,3,2110819,1367
2021,3,2110820,619
2021,3,2110821,1121
2021,3,2110822,859
2021,3,2110823,1363
2021,3,2110824,428
2021,3,2110825,1377
2021,3,2110826,1254
2021,3,2110827,1093
2021,3,2110828,1751
2021,3,2110829,914
2021,3,2110830,742
2021,3,2110831,453
2021,3,2110832,1889
2021,3,2110833,816
2021,3,2110834,681
2021,3,2110835,743
2021,3,2110836,1024
2021,3,2110837,1076
2021,3,2110838,496
2021,3,2110839,574
2021,3,2110840,788
2021,3,2110841,578
2021,3,2110842,788
2021,3,2110843,321
2021,3,2110844,181
2021,3,2110845,112
2021,3,2110846,1196
2021,3,2110847,467
2021,3,2110848,1467
2021,3,2110849,1982
2021,3,2110850,2524
2021,3,2110851,1337
2021,3,2110852,1336
2021,3,2110853,1582
2021,3,2110854,849
2021,3,2110855,1582
2021,3,2110856,1199
2021,3,2110857,740
2021,3,2110858,751
2021,3,2110859,176
2021,3,2110860,941
2021,3,2110861,1614
2021,3,2110862,830
2021,3,2110863,904
2021,3,2110864,709
2021,3,2110865,978
2021,3,2110866,559
2021,3,2110867,1214
2021,3,2110868,1314
2021,3,2110869,2837
2021,3,2110870,64
2021,3,2110871,1467
2021,3,2110872,525
2021,3,2110873,1453
2021,3,2110874,794
2021,3,2110875,939
2021,3,2110876,999
2021,3,2110877,2229
2021,3,2110878,252
2021,3,2110879,914
2021,3,2110880,1179
2021,3,2110881,1641
2021,3,2110882,1306
2021,3,2110883,1048
2021,3,2110884,1214
2021,3,2110885,546
2021,3,2110886,807
2021,3,2110887,641
2021,3,2110888,717
2021,3,2110889,1012
2021,3,2110890,1203
2021,3,2110891,691
2021,3,2110892,2805
2021,3,2110893,127
2021,3,2110894,350
2021,3,2110895,2134
2021,3,2110896,838
2021,3,2110897,2251
2021,3,2110898,414
2021,3,2110899,920
2021,3,2110900,1177
2021,3,2110901,649
2021,3,2110902,1257
2021,3,2110903,1243
2021,3,2110904,1339
2021,3,2110905,951
2021,3,2110906,826
2021,3,2110907,1701
2021,3,2110908,593
2021,3,2110909,53
2021,3,2110910,1113
2021,3,2110911,313
2021,3,2110912,649
2021,3,2110913,549
2021,3,2110914,997
2021,3,2110915,595
2021,3,2110916,1562
2021,3,2110917,215
2021,3,2110918,1097
2021,3,2110919,918
2021,3,2110920,685
2021,3,2110921,619
2021,3,2110922,1180
2021,3,2110923,682
2021,3,2110924,979
2021,3,2110925,794
2021,3,2110926,1005
2021,3,2110927,343
2021,3,2110928,1984
2021,3,2110929,2413
2021,3,2110930,1262
2021,3,2110931,53
2021,3,2110932,555
2021,3,2110933,571
2021,3,2110934,268
2021,3,2110935,693
2021,3,2110936,468
2021,3,2110937,701
2021,3,2110938,476
2021,3,2110939,2424
2021,3,2110940,1049
2021,3,2110941,622
2021,3,2110942,1923
2021,3,2110943,1375
2021,3,2110944,174
2021,3,2110945,158
2021,3,2110946,178
2021,3,2110947,201
2021,3,2110948,54
2021,3,2110949,1739
2021,3,2110950,1394
2021,3,2110951,2196
2021,3,2110952,1228
2021,3,2110953,1679
2021,3,2110954,2403
2021,3,2110955,2614
2021,3,2110956,1536
2021,3,2110957,1713
2021,3,2110958,2378
2021,3,2110959,1335
2021,3,2110960,1280
2021,3,2110961,1799
2021,3,2110962,1405
2021,3,2110963,1678
2021,3,2110964,721
2021,3,2110965,1636
2021,3,2110966,2247
2021,3,2110967,2124
2021,3,2110968,1647
2021,3,2110969,2365
2021,3,2110970,1250
2021,3,2110971,2848
2021,3,2110972,1307
2021,3,2110973,1606
2021,3,2110974,905
2021,3,2110975,510
2021,3,2110976,1530
2021,3,2110977,1460
2021,3,2110978,593
2021,3,2110979,1248
2021,3,2110980,1216
2021,3,2110981,1905
2021,3,2110982,523
2021,3,2110983,980
2021,3,2110984,853
2021,3,2110985,864
2021,3,2110986,1045
2021,3,2110987,723
2021,3,2110988,634
2021,3,2110989,2262
2021,3,2110990,581
2021,3,2110991,1652
2021,3,2110992,2960
2021,3,2110993,57
2021,3,2110994,288
2021,3,2110995,783
2021,3,2110996,1513
2021,3,2110997,973
2021,3,2110998,229
2021,3,2110999,426
2021,3,2111000,169
2021,3,2111001,264
2021,3,2111002,125
2021,3,2111003,1440
2021,3,2111004,2985
2021,3,2111005,1172
2021,3,2111006,2131
2021,3,2111007,1011
2021,3,2111008,1377
2021,3,2111009,627
2021,3,2111010,1877
2021,3,2111011,311
2021,3,2111012,1925
2021,3,2111013,2289
2021,3,2111014,1924
2021,3,2111015,2752
2021,3,2111016,2184
2021,3,2111017,1115
2021,3,2111018,393
2021,3,2111019,1473
2021,3,2111020,692
2021,3,2111021,2114
2021,3,2111022,1346
2021,3,2111023,2296
2021,3,2111024,1700
2021,3,2111025,977
2021,3,2111026,2590
2021,3,2111027,1398
2021,3,2111028,2594
2021,3,2111029,682
2021,3,2111030,733
2021,3,2111031,847
2021,3,2111032,998
2021,3,2111033,374
2021,3,2111034,648
2021,3,2111035,658
2021,3,2111036,567
2021,3,2111037,485
2021,3,2111038,589
2021,3,2111039,766
2021,3,2111040,536
2021,3,2111041,358
2021,3,2111042,1340
2021,3,2111043,503
2021,3,2111044,1043
2021,3,2111045,421
2021,3,2111046,1390
2021,3,2111047,430
2021,3,2111048,1378
2021,3,2111049,1368
2021,3,2111050,856
2021,3,2111051,2617
2021,3,2111052,1150
2021,3,2111053,1258
2021,3,2111054,757
2021,3,2111055,352
2021,3,2111056,1611
2021,3,2111057,1465
2021,3,2111058,740
2021,3,2111059,2951
2021,3,2111060,2049
2021,3,2111061,1775
2021,3,2111062,1343
2021,3,2111063,2025
2021,3,2111064,1617
2021,3,2111065,800
2021,3,2111066,1006
2021,3,2111067,2565
2021,3,2111068,1225
2021,3,2111069,1115
2021,3,2111070,843
2021,3,2111071,976
2021,3,2111072,1381
2021,3,2111073,1972
2021,3,2111074,992
2021,3,2111075,1497
2021,3,2111076,1010
2021,3,2111077,2742
2021,3,2111078,1713
2021,3,2111079,776
2021,3,2111080,1350
2021,3,2111081,539
2021,3,2111082,386
2021,3,2111083,903
2021,3,2111084,397
2021,3,2111085,444
2021,3,2111086,352
2021,3,2111087,143
2021,3,2111088,424
2021,3,2111089,579
2021,3,2111090,239
2021,4,2110001,172
2021,4,2110002,193
2021,4,2110003,389
2021,4,2110004,424
2021,4,2110005,386
2021,4,2110006,122
2021,4,2110007,731
2021,4,2110008,1304
2021,4,2110009,190
2021,4,2110010,416
2021,4,2110011,75
2021,4,2110012,2190
2021,4,2110013,1155
2021,4,2110014,197
2021,4,2110015,592
2021,4,2110016,178
2021,4,2110017,769
2021,4,2110018,976
2021,4,2110019,1867
2021,4,2110020,490
2021,4,2110021,1096
2021,4,2110022,816
2021,4,2110023,549
2021,4,2110024,681
2021,4,2110025,876
2021,4,2110026,1125
2021,4,2110027,683
2021,4,2110028,1059
2021,4,2110029,2171
2021,4,2110030,1591
2021,4,2110031,311
2021,4,2110032,5357
2021,4,2110033,674
2021,4,2110034,4854
2021,4,2110035,1696
2021,4,2110036,1129
2021,4,2110037,939
2021,4,2110038,488
2021,4,2110039,3090
2021,4,2110040,789
2021,4,2110041,1063
2021,4,2110042,623
2021,4,2110043,1235
2021,4,2110044,777
2021,4,2110045,1585
2021,4,2110046,509
2021,4,2110047,995
2021,4,2110048,2424
2021,4,2110049,1185
2021,4,2110050,993
2021,4,2110051,1316
2021,4,2110052,1116
2021,4,2110053,1330
2021,4,2110054,1146
2021,4,2110055,3155
2021,4,2110056,1877
2021,4,2110057,1210
2021,4,2110058,2497
2021,4,2110059,609
2021,4,2110060,1085
2021,4,2110061,700
2021,4,2110062,1270
2021,4,2110063,2991
2021,4,2110064,1051
2021,4,2110065,1793
2021,4,2110066,1070
2021,4,2110067,1560
2021,4,2110068,1928
2021,4,2110069,1633
2021,4,2110070,172
2021,4,2110071,324
2021,4,2110072,720
2021,4,2110073,819
2021,4,2110074,1370
2021,4,2110075,1686
2021,4,2110076,469
2021,4,2110077,698
2021,4,2110078,320
2021,4,2110079,1270
2021,4,2110080,651
2021,4,2110081,869
2021,4,2110082,1590
2021,4,2110083,144
2021,4,2110084,923
2021,4,2110085,1165
2021,4,2110086,2148
2021,4,2110087,1497
2021,4,2110088,684
2021,4,2110089,196
2021,4,2110090,730
2021,4,2110091,948
2021,4,2110092,925
2021,4,2110093,1876
2021,4,2110094,346
2021,4,2110095,1233
2021,4,2110096,219
2021,4,2110097,484
2021,4,2110098,527
2021,4,2110099,750
2021,4,2110100,266
2021,4,2110101,371
2021,4,2110102,568
2021,4,2110103,456
2021,4,2110104,850
2021,4,2110105,1050
2021,4,2110106,254
2021,4,2110107,724
2021,4,2110108,387
2021,4,2110109,544
2021,4,2110110,916
2021,4,2110111,183
2021,4,2110112,1072
2021,4,2110113,184
2021,4,2110114,881
2021,4,2110115,1597
2021,4,2110116,1411
2021,4,2110117,1328
2021,4,2110118,1134
2021,4,2110119,1168
2021,4,2110120,573
2021,4,2110121,650
2021,4,2110122,1059
2021,4,2110123,607
2021,4,2110124,1023
2021,4,2110125,711
2021,4,2110126,1046
2021,4,2110127,942
2021,4,2110128,1380
2021,4,2110129,975
2021,4,2110130,862
2021,4,2110131,2310
2021,4,2110132,825
2021,4,2110133,1477
2021,4,2110134,1263
2021,4,2110135,1100
2021,4,2110136,2460
2021,4,2110137,2139
2021,4,2110138,1043
2021,4,2110139,1118
2021,4,2110140,2427
2021,4,2110141,1636
2021,4,2110142,1719
2021,4,2110143,566
2021,4,2110144,1271
2021,4,2110145,774
2021,4,2110146,763
2021,4,2110147,1206
2021,4,2110148,794
2021,4,2110149,460
2021,4,2110150,1254
2021,4,2110151,956
2021,4,2110152,726
2021,4,2110153,1709
2021,4,2110154,1642
2021,4,2110155,1465
2021,4,2110156,1376
2021,4,2110157,920
2021,4,2110158,1363
2021,4,2110159,2399
2021,4,2110160,578
2021,4,2110161,1336
2021,4,2110162,1534
2021,4,2110163,823
2021,4,2110164,762
2021,4,2110165,1308
2021,4,2110166,1908
2021,4,2110167,1708
2021,4,2110168,540
2021,4,2110169,777
2021,4,2110170,1539
2021,4,2110171,765
2021,4,2110172,932
2021,4,2110173,1679
2021,4,2110174,1515
2021,4,2110175,1424
2021,4,2110176,987
2021,4,2110177,461
2021,4,2110178,379
2021,4,2110179,386
2021,4,2110180,550
2021,4,2110181,1625
2021,4,2110182,1091
2021,4,2110183,783
2021,4,2110184,943
2021,4,2110185,853
2021,4,2110186,603
2021,4,2110187,1161
2021,4,2110188,911
2021,4,2110189,1165
2021,4,2110190,1048
2021,4,2110191,679
2021,4,2110192,1554
2021,4,2110193,543
2021,4,2110194,1297
2021,4,2110195,2324
2021,4,2110196,472
2021,4,2110197,181
2021,4,2110198,1312
2021,4,2110199,1100
2021,4,2110200,773
2021,4,2110201,524
2021,4,2110202,536
2021,4,2110203,963
2021,4,2110204,869
2021,4,2110205,1319
2021,4,2110206,758
2021,4,2110207,929
2021,4,2110208,1091
2021,4,2110209,525
2021,4,2110210,995
2021,4,2110211,1038
2021,4,2110212,1531
2021,4,2110213,917
2021,4,2110214,637
2021,4,2110215,861
2021,4,2110216,748
2021,4,2110217,1810
2021,4,2110218,1147
2021,4,2110219,933
2021,4,2110220,1135
2021,4,2110221,415
2021,4,2110222,371
2021,4,2110223,1512
2021,4,2110224,712
2021,4,2110225,1306
2021,4,2110226,2743
2021,4,2110227,1006
2021,4,2110228,1986
2021,4,2110229,1704
2021,4,2110230,1635
2021,4,2110231,389
2021,4,2110232,1071
2021,4,2110233,943
2021,4,2110234,937
2021,4,2110235,500
2021,4,2110236,1392
2021,4,2110237,1219
2021,4,2110238,655
2021,4,2110239,592
2021,4,2110240,921
2021,4,2110241,1348
2021,4,2110242,670
2021,4,2110243,1182
2021,4,2110244,1119
2021,4,2110245,941
2021,4,2110246,1255
2021,4,2110247,1249
2021,4,2110248,686
2021,4,2110249,1331
2021,4,2110250,674
2021,4,2110251,939
2021,4,2110252,897
2021,4,2110253,837
2021,4,2110254,1129
2021,4,2110255,1531
2021,4,2110256,1631
2021,4,2110257,915
2021,4,2110258,1221
2021,4,2110259,1492
2021,4,2110260,1075
2021,4,2110261,1651
2021,4,2110262,1355
2021,4,2110263,1618
2021,4,2110264,1720
2021,4,2110265,1818
2021,4,2110266,1387
2021,4,2110267,1207
2021,4,2110268,950
2021,4,2110269,823
2021,4,2110270,629
2021,4,2110271,496
2021,4,2110272,1088
2021,4,2110273,1102
2021,4,2110274,944
2021,4,2110275,1133
2021,4,2110276,179
2021,4,2110277,1328
2021,4,2110278,1040
2021,4,2110279,279
2021,4,2110280,197
2021,4,2110281,165
2021,4,2110282,182
2021,4,2110283,351
2021,4,2110284,181
2021,4,2110285,409
2021,4,2110286,843
2021,4,2110287,272
2021,4,2110288,763
2021,4,2110289,872
2021,4,2110290,383
2021,4,2110291,1054
2021,4,2110292,530
2021,4,2110293,1526
2021,4,2110294,881
2021,4,2110295,1021
2021,4,2110296,1319
2021,4,2110297,2128
2021,4,2110298,638
2021,4,2110299,1154
2021,4,2110300,2240
2021,4,2110301,1509
2021,4,2110302,750
2021,4,2110303,1595
2021,4,2110304,1093
2021,4,2110305,917
2021,4,2110306,591
2021,4,2110307,805
2021,4,2110308,927
2021,4,2110309,913
2021,4,2110310,557
2021,4,2110311,107
2021,4,2110312,584
2021,4,2110313,1130
2021,4,2110314,1091
2021,4,2110315,802
2021,4,2110316,1936
2021,4,2110317,429
2021,4,2110318,1159
2021,4,2110319,941
2021,4,2110320,441
2021,4,2110321,594
2021,4,2110322,336
2021,4,2110323,711
2021,4,2110324,743
2021,4,2110325,632
2021,4,2110326,356
2021,4,2110327,605
2021,4,2110328,477
2021,4,2110329,492
2021,4,2110330,756
2021,4,2110331,937
2021,4,2110332,637
2021,4,2110333,1021
2021,4,2110334,887
2021,4,2110335,1060
2021,4,2110336,574
2021,4,2110337,326
2021,4,2110338,220
2021,4,2110339,321
2021,4,2110340,376
2021,4,2110341,217
2021,4,2110342,348
2021,4,2110343,721
2021,4,2110344,183
2021,4,2110345,470
2021,4,2110346,537
2021,4,2110347,154
2021,4,2110348,800
2021,4,2110349,370
2021,4,2110350,621
2021,4,2110351,646
2021,4,2110352,617
2021,4,2110353,910
2021,4,2110354,645
2021,4,2110355,965
2021,4,2110356,754
2021,4,2110357,986
2021,4,2110358,1381
2021,4,2110359,1704
2021,4,2110360,1612
2021,4,2110361,799
2021,4,2110362,938
2021,4,2110363,701
2021,4,2110364,1397
2021,4,2110365,1216
2021,4,2110366,1166
2021,4,2110367,2177
2021,4,2110368,1147
2021,4,2110369,1899
2021,4,2110370,1215
2021,4,2110371,985
2021,4,2110372,1274
2021,4,2110373,1863
2021,4,2110374,1258
2021,4,2110375,570
2021,4,2110376,2019
2021,4,2110377,1491
2021,4,2110378,793
2021,4,2110379,276
2021,4,2110380,323
2021,4,2110381,325
